battAlias;country;continent;climate;iso_a3;model_series;var;val;descr;cnt_vhcl
Batt_11;Romania;Europe;normal;ROU;118;variable_1;148;Beschreibung_1;148
Batt_11;Denmark;Europe;coldland;DNK;213;variable_1;1338;Beschreibung_1;1338
Batt_11;USA;North America;normal;USA;253;variable_1;5172;Beschreibung_1;5172
Batt_11;Puerto Rico;North America;normal;PRI;253;variable_1;2272;Beschreibung_1;2272
Batt_11;West Banks;;;;167;variable_1;61;Beschreibung_1;61
Batt_11;Australia;Oceania;hotland;AUS;296;variable_1;264;Beschreibung_1;264
Batt_11;France;Europe;normal;FRA;243;variable_1;8958;Beschreibung_1;8958
Batt_11;Canada;North America;coldland;CAN;295;variable_1;738;Beschreibung_1;738
Batt_11;Norway;Europe;coldland;NOR;295;variable_1;878;Beschreibung_1;878
Batt_11;Netherlands;Europe;normal;NLD;177;variable_1;2336;Beschreibung_1;2336
Batt_11;Abu Dhabi (UAE);Asia;normal;ARE;206;variable_1;22;Beschreibung_1;22
Batt_11;Czech Republic;Europe;normal;CZE;453;variable_1;46;Beschreibung_1;46
Batt_11;New Zealand;Oceania;normal;NZL;253;variable_1;108;Beschreibung_1;108
Batt_11;Malta;;;;253;variable_1;17;Beschreibung_1;17
Batt_11;Malaysia;Asia;hotland;MYS;214;variable_1;193;Beschreibung_1;193
Batt_11;Slovakia (Slovak Republic);Europe;normal;SVK;296;variable_1;125;Beschreibung_1;125
Batt_11;Korea (South);Asia;normal;KOR;223;variable_1;325;Beschreibung_1;325
Batt_11;Slovakia (Slovak Republic);Europe;normal;SVK;293;variable_1;119;Beschreibung_1;119
Batt_11;Italy;Europe;normal;ITA;177;variable_1;5474;Beschreibung_1;5474
Batt_11;Jordan;Asia;normal;JOR;213;variable_1;576;Beschreibung_1;576
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;451;variable_1;229;Beschreibung_1;229
Batt_11;Italy;Europe;normal;ITA;205;variable_1;400;Beschreibung_1;400
Batt_11;China;Asia;normal;CHN;254;variable_1;51;Beschreibung_1;51
Batt_11;Belgium;Europe;normal;BEL;118;variable_1;7619;Beschreibung_1;7619
Batt_11;Poland;Europe;normal;POL;453;variable_1;254;Beschreibung_1;254
Batt_11;Malaysia;Asia;hotland;MYS;205;variable_1;1826;Beschreibung_1;1826
Batt_11;Austria;Europe;normal;AUT;254;variable_1;1175;Beschreibung_1;1175
Batt_11;Sweden;Europe;coldland;SWE;254;variable_1;2448;Beschreibung_1;2448
Batt_11;Denmark;Europe;coldland;DNK;223;variable_1;80;Beschreibung_1;80
Batt_11;France;Europe;normal;FRA;167;variable_1;9935;Beschreibung_1;9935
Batt_11;Slovenia;Europe;normal;SVN;294;variable_1;15;Beschreibung_1;15
Batt_11;Singapore;;;;297;variable_1;174;Beschreibung_1;174
Batt_11;Croatia;Europe;normal;HRV;253;variable_1;24;Beschreibung_1;24
Batt_11;Israel;Asia;normal;ISR;205;variable_1;702;Beschreibung_1;702
Batt_11;Israel;Asia;normal;ISR;243;variable_1;1413;Beschreibung_1;1413
Batt_11;Switzerland;Europe;normal;CHE;118;variable_1;147;Beschreibung_1;147
Batt_11;Belgium;Europe;normal;BEL;213;variable_1;3292;Beschreibung_1;3292
Batt_11;Colombia;South America;hotland;COL;213;variable_1;11;Beschreibung_1;11
Batt_11;Germany;Europe;normal;DEU;236;variable_1;149;Beschreibung_1;149
Batt_11;Indonesia;Asia;hotland;IDN;243;variable_1;73;Beschreibung_1;73
Batt_11;Finland;Europe;coldland;FIN;296;variable_1;212;Beschreibung_1;212
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;247;variable_1;5044;Beschreibung_1;5044
Batt_11;Ireland;Europe;normal;IRL;213;variable_1;451;Beschreibung_1;451
Batt_11;Japan;Asia;normal;JPN;222;variable_1;508;Beschreibung_1;508
Batt_11;Malaysia;Asia;hotland;MYS;295;variable_1;438;Beschreibung_1;438
Batt_11;Iceland;Europe;coldland;ISL;253;variable_1;221;Beschreibung_1;221
Batt_11;Austria;Europe;normal;AUT;295;variable_1;641;Beschreibung_1;641
Batt_11;Malaysia;Asia;hotland;MYS;254;variable_1;506;Beschreibung_1;506
Batt_11;Israel;Asia;normal;ISR;295;variable_1;579;Beschreibung_1;579
Batt_11;Latvia;Europe;normal;LVA;294;variable_1;24;Beschreibung_1;24
Batt_11;Croatia;Europe;normal;HRV;206;variable_1;20;Beschreibung_1;20
Batt_11;West Banks;;;;223;variable_1;38;Beschreibung_1;38
Batt_11;China;Asia;normal;CHN;214;variable_1;4879;Beschreibung_1;4879
Batt_11;Colombia;South America;hotland;COL;254;variable_1;74;Beschreibung_1;74
Batt_11;Germany;Europe;normal;DEU;243;variable_1;49655;Beschreibung_1;49655
Batt_11;Austria;Europe;normal;AUT;243;variable_1;2393;Beschreibung_1;2393
Batt_11;Spain;Europe;normal;ESP;254;variable_1;4440;Beschreibung_1;4440
Batt_11;Singapore;;;;295;variable_1;307;Beschreibung_1;307
Batt_11;Italy;Europe;normal;ITA;166;variable_1;42;Beschreibung_1;42
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;214;variable_1;242;Beschreibung_1;242
Batt_11;Singapore;;;;294;variable_1;121;Beschreibung_1;121
Batt_11;South Africa;Africa;hotland;ZAF;243;variable_1;243;Beschreibung_1;243
Batt_11;Italy;Europe;normal;ITA;296;variable_1;177;Beschreibung_1;177
Batt_11;Denmark;Europe;coldland;DNK;206;variable_1;1185;Beschreibung_1;1185
Batt_11;Iceland;Europe;coldland;ISL;293;variable_1;390;Beschreibung_1;390
Batt_11;Austria;Europe;normal;AUT;247;variable_1;466;Beschreibung_1;466
Batt_11;Spain;Europe;normal;ESP;247;variable_1;7744;Beschreibung_1;7744
Batt_11;Slovakia (Slovak Republic);Europe;normal;SVK;118;variable_1;41;Beschreibung_1;41
Batt_11;Ireland;Europe;normal;IRL;243;variable_1;854;Beschreibung_1;854
Batt_11;Netherlands;Europe;normal;NLD;223;variable_1;230;Beschreibung_1;230
Batt_11;Romania;Europe;normal;ROU;223;variable_1;110;Beschreibung_1;110
Batt_11;Slovakia (Slovak Republic);Europe;normal;SVK;167;variable_1;381;Beschreibung_1;381
Batt_11;Estonia;Europe;normal;EST;253;variable_1;30;Beschreibung_1;30
Batt_11;Romania;Europe;normal;ROU;453;variable_1;704;Beschreibung_1;704
Batt_11;Belgium;Europe;normal;BEL;167;variable_1;11045;Beschreibung_1;11045
Batt_11;Egypt;Africa;hotland;EGY;295;variable_1;33;Beschreibung_1;33
Batt_11;Iceland;Europe;coldland;ISL;205;variable_1;22;Beschreibung_1;22
Batt_11;New Zealand;Oceania;normal;NZL;295;variable_1;99;Beschreibung_1;99
Batt_11;Abu Dhabi (UAE);Asia;normal;ARE;296;variable_1;107;Beschreibung_1;107
Batt_11;Italy;Europe;normal;ITA;254;variable_1;3017;Beschreibung_1;3017
Batt_11;New Zealand;Oceania;normal;NZL;293;variable_1;365;Beschreibung_1;365
Batt_11;Sweden;Europe;coldland;SWE;167;variable_1;4355;Beschreibung_1;4355
Batt_11;Italy;Europe;normal;ITA;214;variable_1;302;Beschreibung_1;302
Batt_11;Colombia;South America;hotland;COL;295;variable_1;32;Beschreibung_1;32
Batt_11;China;Asia;normal;CHN;451;variable_1;104;Beschreibung_1;104
Batt_11;Norway;Europe;coldland;NOR;243;variable_1;8075;Beschreibung_1;8075
Batt_11;Unknown;;;;295;variable_1;112;Beschreibung_1;112
Batt_11;Belgium;Europe;normal;BEL;297;variable_1;1014;Beschreibung_1;1014
Batt_11;Germany;Europe;normal;DEU;465;variable_1;24;Beschreibung_1;24
Batt_11;Saudi Arabia;Asia;hotland;SAU;243;variable_1;32;Beschreibung_1;32
Batt_11;Iceland;Europe;coldland;ISL;296;variable_1;33;Beschreibung_1;33
Batt_11;Slovenia;Europe;normal;SVN;167;variable_1;32;Beschreibung_1;32
Batt_11;Bulgaria;Europe;normal;BGR;118;variable_1;19;Beschreibung_1;19
Batt_11;Chile;South America;normal;CHL;205;variable_1;38;Beschreibung_1;38
Batt_11;Spain;Europe;normal;ESP;118;variable_1;2717;Beschreibung_1;2717
Batt_11;Greece;Europe;normal;GRC;253;variable_1;780;Beschreibung_1;780
Batt_11;Switzerland;Europe;normal;CHE;166;variable_1;381;Beschreibung_1;381
Batt_11;Netherlands;Europe;normal;NLD;222;variable_1;278;Beschreibung_1;278
Batt_11;Croatia;Europe;normal;HRV;118;variable_1;27;Beschreibung_1;27
Batt_11;USA;North America;normal;USA;294;variable_1;11228;Beschreibung_1;11228
Batt_11;West Banks;;;;213;variable_1;58;Beschreibung_1;58
Batt_11;Dubai (UAE);Asia;hotland;ARE;297;variable_1;356;Beschreibung_1;356
Batt_11;Vietnam;Asia;hotland;VNM;296;variable_1;37;Beschreibung_1;37
Batt_11;Hungary;Europe;normal;HUN;254;variable_1;515;Beschreibung_1;515
Batt_11;Spain;Europe;normal;ESP;206;variable_1;1617;Beschreibung_1;1617
Batt_11;Serbia;Europe;normal;SRB;293;variable_1;13;Beschreibung_1;13
Batt_11;Austria;Europe;normal;AUT;167;variable_1;2063;Beschreibung_1;2063
Batt_11;China;Asia;normal;CHN;294;variable_1;11961;Beschreibung_1;11961
Batt_11;Lithuania;Europe;normal;LTU;253;variable_1;20;Beschreibung_1;20
Batt_11;Austria;Europe;normal;AUT;177;variable_1;482;Beschreibung_1;482
Batt_11;Thailand;Asia;hotland;THA;213;variable_1;12028;Beschreibung_1;12028
Batt_11;Japan;Asia;normal;JPN;213;variable_1;893;Beschreibung_1;893
Batt_11;Slovenia;Europe;normal;SVN;247;variable_1;30;Beschreibung_1;30
Batt_11;Saudi Arabia;Asia;hotland;SAU;295;variable_1;86;Beschreibung_1;86
Batt_11;Finland;Europe;coldland;FIN;453;variable_1;24;Beschreibung_1;24
Batt_11;Poland;Europe;normal;POL;214;variable_1;285;Beschreibung_1;285
Batt_11;Belgium;Europe;normal;BEL;296;variable_1;502;Beschreibung_1;502
Batt_11;Canada;North America;coldland;CAN;243;variable_1;1664;Beschreibung_1;1664
Batt_11;Hungary;Europe;normal;HUN;118;variable_1;350;Beschreibung_1;350
Batt_11;Portugal;Europe;normal;PRT;167;variable_1;1537;Beschreibung_1;1537
Batt_11;Switzerland;Europe;normal;CHE;254;variable_1;2163;Beschreibung_1;2163
Batt_11;Germany;Europe;normal;DEU;223;variable_1;2501;Beschreibung_1;2501
Batt_11;Malta;;;;254;variable_1;16;Beschreibung_1;16
Batt_11;Lithuania;Europe;normal;LTU;254;variable_1;27;Beschreibung_1;27
Batt_11;Switzerland;Europe;normal;CHE;294;variable_1;641;Beschreibung_1;641
Batt_11;Japan;Asia;normal;JPN;293;variable_1;1085;Beschreibung_1;1085
Batt_11;Mauritius;;;;253;variable_1;150;Beschreibung_1;150
Batt_11;Colombia;South America;hotland;COL;243;variable_1;266;Beschreibung_1;266
Batt_11;Korea (South);Asia;normal;KOR;167;variable_1;2103;Beschreibung_1;2103
Batt_11;Switzerland;Europe;normal;CHE;297;variable_1;484;Beschreibung_1;484
Batt_11;France;Europe;normal;FRA;214;variable_1;701;Beschreibung_1;701
Batt_11;Bulgaria;Europe;normal;BGR;214;variable_1;25;Beschreibung_1;25
Batt_11;Ireland;Europe;normal;IRL;167;variable_1;754;Beschreibung_1;754
Batt_11;Hong Kong;;;;294;variable_1;736;Beschreibung_1;736
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;295;variable_1;3577;Beschreibung_1;3577
Batt_11;Canada;North America;coldland;CAN;166;variable_1;98;Beschreibung_1;98
Batt_11;Romania;Europe;normal;ROU;166;variable_1;39;Beschreibung_1;39
Batt_11;Germany;Europe;normal;DEU;453;variable_1;84475;Beschreibung_1;84475
Batt_11;Spain;Europe;normal;ESP;453;variable_1;7137;Beschreibung_1;7137
Batt_11;Hungary;Europe;normal;HUN;205;variable_1;163;Beschreibung_1;163
Batt_11;Australia;Oceania;hotland;AUS;166;variable_1;126;Beschreibung_1;126
Batt_11;Morocco;Africa;hotland;MAR;253;variable_1;27;Beschreibung_1;27
Batt_11;Australia;Oceania;hotland;AUS;205;variable_1;786;Beschreibung_1;786
Batt_11;Switzerland;Europe;normal;CHE;167;variable_1;1634;Beschreibung_1;1634
Batt_11;Singapore;;;;213;variable_1;257;Beschreibung_1;257
Batt_11;Spain;Europe;normal;ESP;297;variable_1;394;Beschreibung_1;394
Batt_11;Philippines;Asia;hotland;PHL;295;variable_1;56;Beschreibung_1;56
Batt_11;Jordan;Asia;normal;JOR;297;variable_1;49;Beschreibung_1;49
Batt_11;Taiwan, province of China;Asia;normal;TWN;295;variable_1;648;Beschreibung_1;648
Batt_11;Finland;Europe;coldland;FIN;247;variable_1;682;Beschreibung_1;682
Batt_11;Netherlands;Europe;normal;NLD;213;variable_1;1883;Beschreibung_1;1883
Batt_11;Lebanon;Asia;normal;LBN;243;variable_1;20;Beschreibung_1;20
Batt_11;New Zealand;Oceania;normal;NZL;243;variable_1;588;Beschreibung_1;588
Batt_11;Mauritius;;;;167;variable_1;31;Beschreibung_1;31
Batt_11;Lithuania;Europe;normal;LTU;295;variable_1;49;Beschreibung_1;49
Batt_11;France;Europe;normal;FRA;295;variable_1;1036;Beschreibung_1;1036
Batt_11;Taiwan, province of China;Asia;normal;TWN;296;variable_1;78;Beschreibung_1;78
Batt_11;Portugal;Europe;normal;PRT;247;variable_1;1750;Beschreibung_1;1750
Batt_11;Australia;Oceania;hotland;AUS;294;variable_1;1933;Beschreibung_1;1933
Batt_11;Thailand;Asia;hotland;THA;253;variable_1;2400;Beschreibung_1;2400
Batt_11;Unknown;;;;213;variable_1;21;Beschreibung_1;21
Batt_11;Mexico;North America;hotland;MEX;166;variable_1;274;Beschreibung_1;274
Batt_11;USA;North America;normal;USA;453;variable_1;2313;Beschreibung_1;2313
Batt_11;Thailand;Asia;hotland;THA;297;variable_1;371;Beschreibung_1;371
Batt_11;Spain;Europe;normal;ESP;243;variable_1;5882;Beschreibung_1;5882
Batt_11;Italy;Europe;normal;ITA;206;variable_1;717;Beschreibung_1;717
Batt_11;Spain;Europe;normal;ESP;294;variable_1;1086;Beschreibung_1;1086
Batt_11;Brazil;South America;hotland;BRA;296;variable_1;25;Beschreibung_1;25
Batt_11;Sri Lanka;Asia;hotland;LKA;205;variable_1;31;Beschreibung_1;31
Batt_11;Israel;Asia;normal;ISR;254;variable_1;170;Beschreibung_1;170
Batt_11;France;Europe;normal;FRA;177;variable_1;11472;Beschreibung_1;11472
Batt_11;South Africa;Africa;hotland;ZAF;166;variable_1;13;Beschreibung_1;13
Batt_11;Puerto Rico;North America;normal;PRI;297;variable_1;1574;Beschreibung_1;1574
Batt_11;Portugal;Europe;normal;PRT;205;variable_1;2361;Beschreibung_1;2361
Batt_11;Norway;Europe;coldland;NOR;223;variable_1;11;Beschreibung_1;11
Batt_11;Hungary;Europe;normal;HUN;243;variable_1;555;Beschreibung_1;555
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;296;variable_1;308;Beschreibung_1;308
Batt_11;Spain;Europe;normal;ESP;296;variable_1;242;Beschreibung_1;242
Batt_11;Austria;Europe;normal;AUT;294;variable_1;586;Beschreibung_1;586
Batt_11;France;Europe;normal;FRA;213;variable_1;2220;Beschreibung_1;2220
Batt_11;USA;North America;normal;USA;297;variable_1;17686;Beschreibung_1;17686
Batt_11;Poland;Europe;normal;POL;297;variable_1;329;Beschreibung_1;329
Batt_11;Belgium;Europe;normal;BEL;453;variable_1;1998;Beschreibung_1;1998
Batt_11;Ireland;Europe;normal;IRL;254;variable_1;222;Beschreibung_1;222
Batt_11;Sweden;Europe;coldland;SWE;243;variable_1;5747;Beschreibung_1;5747
Batt_11;Mexico;North America;hotland;MEX;296;variable_1;158;Beschreibung_1;158
Batt_11;China;Asia;normal;CHN;167;variable_1;15029;Beschreibung_1;15029
Batt_11;Morocco;Africa;hotland;MAR;213;variable_1;20;Beschreibung_1;20
Batt_11;France;Europe;normal;FRA;297;variable_1;484;Beschreibung_1;484
Batt_11;Philippines;Asia;hotland;PHL;297;variable_1;25;Beschreibung_1;25
Batt_11;Jordan;Asia;normal;JOR;295;variable_1;141;Beschreibung_1;141
Batt_11;Slovakia (Slovak Republic);Europe;normal;SVK;453;variable_1;132;Beschreibung_1;132
Batt_11;Sri Lanka;Asia;hotland;LKA;213;variable_1;161;Beschreibung_1;161
Batt_11;USA;North America;normal;USA;295;variable_1;8399;Beschreibung_1;8399
Batt_11;Thailand;Asia;hotland;THA;254;variable_1;1801;Beschreibung_1;1801
Batt_11;Spain;Europe;normal;ESP;293;variable_1;534;Beschreibung_1;534
Batt_11;Canada;North America;coldland;CAN;294;variable_1;2143;Beschreibung_1;2143
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;253;variable_1;3660;Beschreibung_1;3660
Batt_11;Unknown;;;;294;variable_1;89;Beschreibung_1;89
Batt_11;Sweden;Europe;coldland;SWE;297;variable_1;426;Beschreibung_1;426
Batt_11;Korea (South);Asia;normal;KOR;205;variable_1;942;Beschreibung_1;942
Batt_11;China;Asia;normal;CHN;223;variable_1;1597;Beschreibung_1;1597
Batt_11;Denmark;Europe;coldland;DNK;118;variable_1;329;Beschreibung_1;329
Batt_11;Colombia;South America;hotland;COL;167;variable_1;166;Beschreibung_1;166
Batt_11;New Zealand;Oceania;normal;NZL;294;variable_1;127;Beschreibung_1;127
Batt_11;New Zealand;Oceania;normal;NZL;213;variable_1;18;Beschreibung_1;18
Batt_11;India;Asia;hotland;IND;243;variable_1;672;Beschreibung_1;672
Batt_11;Sweden;Europe;coldland;SWE;223;variable_1;164;Beschreibung_1;164
Batt_11;Germany;Europe;normal;DEU;167;variable_1;25841;Beschreibung_1;25841
Batt_11;Czech Republic;Europe;normal;CZE;167;variable_1;901;Beschreibung_1;901
Batt_11;France;Europe;normal;FRA;166;variable_1;497;Beschreibung_1;497
Batt_11;Malta;;;;453;variable_1;486;Beschreibung_1;486
Batt_11;Thailand;Asia;hotland;THA;206;variable_1;2232;Beschreibung_1;2232
Batt_11;Romania;Europe;normal;ROU;205;variable_1;55;Beschreibung_1;55
Batt_11;Korea (South);Asia;normal;KOR;296;variable_1;1677;Beschreibung_1;1677
Batt_11;Kuwait;Asia;hotland;KWT;293;variable_1;42;Beschreibung_1;42
Batt_11;Bulgaria;Europe;normal;BGR;243;variable_1;103;Beschreibung_1;103
Batt_11;Sweden;Europe;coldland;SWE;253;variable_1;4421;Beschreibung_1;4421
Batt_11;Netherlands;Europe;normal;NLD;453;variable_1;1414;Beschreibung_1;1414
Batt_11;Czech Republic;Europe;normal;CZE;243;variable_1;410;Beschreibung_1;410
Batt_11;Puerto Rico;North America;normal;PRI;294;variable_1;6117;Beschreibung_1;6117
Batt_11;Czech Republic;Europe;normal;CZE;177;variable_1;196;Beschreibung_1;196
Batt_11;Mexico;North America;hotland;MEX;213;variable_1;118;Beschreibung_1;118
Batt_11;Puerto Rico;North America;normal;PRI;222;variable_1;143;Beschreibung_1;143
Batt_11;Israel;Asia;normal;ISR;206;variable_1;113;Beschreibung_1;113
Batt_11;Belgium;Europe;normal;BEL;243;variable_1;14188;Beschreibung_1;14188
Batt_11;Italy;Europe;normal;ITA;293;variable_1;729;Beschreibung_1;729
Batt_11;Puerto Rico;North America;normal;PRI;167;variable_1;667;Beschreibung_1;667
Batt_11;Australia;Oceania;hotland;AUS;297;variable_1;167;Beschreibung_1;167
Batt_11;Estonia;Europe;normal;EST;295;variable_1;33;Beschreibung_1;33
Batt_11;India;Asia;hotland;IND;297;variable_1;601;Beschreibung_1;601
Batt_11;France;Europe;normal;FRA;294;variable_1;850;Beschreibung_1;850
Batt_11;Slovenia;Europe;normal;SVN;295;variable_1;40;Beschreibung_1;40
Batt_11;China;Asia;normal;CHN;222;variable_1;286;Beschreibung_1;286
Batt_11;Austria;Europe;normal;AUT;222;variable_1;36;Beschreibung_1;36
Batt_11;Slovakia (Slovak Republic);Europe;normal;SVK;214;variable_1;30;Beschreibung_1;30
Batt_11;Mexico;North America;hotland;MEX;297;variable_1;138;Beschreibung_1;138
Batt_11;Hungary;Europe;normal;HUN;294;variable_1;136;Beschreibung_1;136
Batt_11;Denmark;Europe;coldland;DNK;295;variable_1;1768;Beschreibung_1;1768
Batt_11;Hong Kong;;;;293;variable_1;224;Beschreibung_1;224
Batt_11;Finland;Europe;coldland;FIN;118;variable_1;1314;Beschreibung_1;1314
Batt_11;Iceland;Europe;coldland;ISL;167;variable_1;515;Beschreibung_1;515
Batt_11;Uruguay;South America;normal;URY;253;variable_1;216;Beschreibung_1;216
Batt_11;Japan;Asia;normal;JPN;177;variable_1;764;Beschreibung_1;764
Batt_11;Iceland;Europe;coldland;ISL;166;variable_1;127;Beschreibung_1;127
Batt_11;Austria;Europe;normal;AUT;166;variable_1;90;Beschreibung_1;90
Batt_11;Israel;Asia;normal;ISR;166;variable_1;62;Beschreibung_1;62
Batt_11;Germany;Europe;normal;DEU;222;variable_1;1509;Beschreibung_1;1509
Batt_11;Bahrain;;;;295;variable_1;12;Beschreibung_1;12
Batt_11;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;205;variable_1;13058;Beschreibung_1;13058
Batt_11;Slovenia;Europe;normal;SVN;451;variable_1;30;Beschreibung_1;30
Batt_11;Uruguay;South America;normal;URY;167;variable_1;69;Beschreibung_1;69
Batt_11;Finland;Europe;coldland;FIN;214;variable_1;229;Beschreibung_1;229
Batt_11;Czech Republic;Europe;normal;CZE;294;variable_1;92;Beschreibung_1;92
Batt_11;Hong Kong;;;;213;variable_1;21;Beschreibung_1;21
Batt_11;Thailand;Asia;hotland;THA;214;variable_1;218;Beschreibung_1;218
Batt_11;Hong Kong;;;;296;variable_1;153;Beschreibung_1;153
Batt_11;Romania;Europe;normal;ROU;296;variable_1;57;Beschreibung_1;57
Batt_11;Portugal;Europe;normal;PRT;206;variable_1;1966;Beschreibung_1;1966
Batt_11;China;Asia;normal;CHN;243;variable_1;28058;Beschreibung_1;28058
Batt_11;Greece;Europe;normal;GRC;177;variable_1;494;Beschreibung_1;494
Batt_11;Germany;Europe;normal;DEU;297;variable_1;6703;Beschreibung_1;6703
Batt_11;Japan;Asia;normal;JPN;297;variable_1;1507;Beschreibung_1;1507
Batt_11;Egypt;Africa;hotland;EGY;297;variable_1;36;Beschreibung_1;36
Batt_11;China;Asia;normal;CHN;213;variable_1;36736;Beschreibung_1;36736
Batt_11;Czech Republic;Europe;normal;CZE;223;variable_1;36;Beschreibung_1;36
Batt_11;South Africa;Africa;hotland;ZAF;294;variable_1;146;Beschreibung_1;146
Batt_11;Finland;Europe;coldland;FIN;253;variable_1;3492;Beschreibung_1;3492
Batt_11;Belgium;Europe;normal;BEL;166;variable_1;690;Beschreibung_1;690
Batt_11;Latvia;Europe;normal;LVA;295;variable_1;12;Beschreibung_1;12
Batt_11;Dubai (UAE);Asia;hotland;ARE;296;variable_1;200;Beschreibung_1;200
Batt_11;Finland;Europe;coldland;FIN;243;variable_1;1922;Beschreibung_1;1922
Batt_11;Portugal;Europe;normal;PRT;254;variable_1;1682;Beschreibung_1;1682
Batt_11;Poland;Europe;normal;POL;254;variable_1;1179;Beschreibung_1;1179
Batt_11;Portugal;Europe;normal;PRT;214;variable_1;780;Beschreibung_1;780
